Label,Centroid.X,Centroid.Y
7636,536.725,1774.831
7637,950.137,1778.128
7638,1437.842,1774.576
7639,1561.533,1780.644
7640,1603.983,1778.097
7641,1713.410,1780.082
7642,758.305,1781.611
7643,774.512,1781.548
7644,1129.904,1783.240
7645,1216.914,1778.799
7646,1303.329,1779.446
7647,2603.905,1782.190
7648,549.039,1782.236
7649,1075.632,1781.750
7650,1470.841,1779.399
7651,1485.079,1780.333
7652,1540.882,1778.972
7653,1803.171,1780.310
7654,97.343,1783.185
7655,287.008,1779.812
7656,409.795,1780.417
7657,692.298,1782.626
7658,1109.021,1784.480
7659,1320.337,1783.184
7660,1923.373,1782.339
7661,1980.863,1784.269
7662,2212.362,1781.655
7663,458.171,1779.574
7664,1830.572,1782.997
7665,317.157,1782.234
7666,603.983,1781.983
7667,653.009,1781.452
7668,870.323,1791.158
7669,1057.120,1782.609
7670,1518.657,1783.545
7671,2585.214,1784.615
7672,150.061,1785.333
7673,1372.731,1782.188
7674,1677.214,1784.383
7675,1851.109,1786.715
7676,1245.125,1786.562
7677,1730.255,1791.487
7678,239.494,1784.662
7679,373.213,1788.053
7680,492.430,1783.310
7681,808.701,1787.139
7682,1338.086,1784.072
7683,1351.509,1789.770
7684,2098.618,1787.639
7685,2402.707,1791.703
7686,75.824,1786.766
7687,636.045,1787.213
7688,717.305,1788.417
7689,1193.350,1786.427
7690,1587.714,1786.924
7691,1644.059,1786.721
7692,2294.491,1790.905
7693,2528.719,1793.390
7694,301.684,1790.693
7695,507.528,1790.007
7696,574.735,1788.146
7697,1044.451,1789.993
7698,1271.513,1788.109
7699,1659.983,1786.591
7700,1786.726,1789.982
7701,2167.525,1792.890
7702,2278.275,1789.191
7703,21.615,1791.259
7704,196.650,1791.724
7705,220.616,1789.956
7706,589.974,1789.647
7707,740.018,1784.882
7708,1619.779,1789.217
7709,1873.151,1793.057
7710,2231.039,1787.362
7711,334.984,1790.311
7712,534.688,1795.489
7713,892.054,1792.584
7714,1402.520,1789.620
7715,1910.851,1795.312
7716,2115.396,1791.049
7717,2148.793,1792.226
7718,128.731,1788.198
7719,172.599,1790.353
7720,355.636,1792.812
7721,471.514,1790.257
7722,619.968,1787.750
7723,792.385,1793.878
7724,939.340,1794.454
7725,1003.608,1790.770
7726,1169.497,1787.199
7727,1421.310,1789.648
7728,1438.571,1790.831
7729,2005.305,1793.653
7730,2189.985,1790.476
7731,420.664,1788.816
7732,391.218,1792.453
7733,447.535,1799.166
7734,985.586,1802.058
7735,2080.498,1795.316
7736,2384.256,1790.687
7737,849.864,1796.301
7738,1293.650,1794.053
7739,1383.602,1794.911
7740,1765.117,1798.527
7741,2134.938,1799.219
7742,2251.441,1803.100
7743,2329.328,1796.048
7744,260.510,1797.487
7745,957.219,1796.143
7746,1161.398,1797.204
7747,1228.495,1795.861
7748,1458.873,1796.642
7749,1533.630,1795.498
7750,1553.344,1796.355
7751,1943.084,1796.309
7752,11.059,1794.418
7753,281.745,1797.443
7754,660.515,1797.192
7755,675.184,1799.443
7756,829.825,1794.741
7757,1210.210,1796.653
7758,735.696,1799.116
7759,1083.441,1801.803
7760,1179.065,1800.401
7761,1503.216,1797.819
7762,1629.901,1801.217
7763,1966.093,1797.992
7764,488.231,1799.799
7765,557.428,1800.156
7766,1022.169,1799.971
7767,1098.736,1799.514
7768,1576.909,1800.952
7769,1605.057,1796.348
7770,2368.989,1803.030
7771,2488.929,1798.486
7772,2611.068,1793.459
7773,407.334,1800.195
7774,608.297,1800.159
7775,1312.165,1799.732
7776,1489.617,1803.340
7777,1699.341,1801.445
7778,2572.585,1800.983
7779,115.434,1800.602
7780,322.029,1801.466
7781,646.510,1803.640
7782,1117.956,1801.807
7783,1334.426,1800.897
7784,1474.258,1799.524
7785,1824.129,1801.618
7786,2208.185,1801.324
7787,87.116,1801.781
7788,136.308,1802.411
7789,426.062,1801.551
7790,1807.231,1803.505
7791,241.107,1801.407
7792,688.868,1802.225
7793,704.817,1804.956
7794,758.641,1802.092
7795,774.107,1798.888
7796,1262.252,1801.410
7797,1669.056,1802.223
7798,1684.462,1802.954
7799,1746.381,1807.540
7800,2344.997,1803.958
7801,1062.160,1801.361
7802,1984.837,1800.785
7803,2019.447,1817.433
7804,168.787,1803.793
7805,1413.308,1801.808
7806,1650.677,1806.974
7807,2386.494,1813.183
7808,151.371,1806.818
7809,517.164,1806.879
7810,1518.971,1802.908
7811,628.803,1807.478
7812,1044.726,1809.540
7813,1856.765,1804.235
7814,1888.862,1809.628
7815,2232.174,1803.190
7816,1241.369,1807.329
7817,1397.055,1807.092
7818,220.168,1805.567
7819,820.018,1810.288
7820,1135.881,1808.610
7821,1151.743,1809.606
7822,1282.887,1809.046
7823,1429.383,1808.253
7824,2094.797,1804.083
7825,2109.050,1806.867
7826,346.635,1813.057
7827,466.242,1809.165
7828,1193.357,1811.276
7829,1593.668,1810.268
7830,1927.064,1811.759
7831,2122.754,1808.412
7832,2423.793,1808.145
7833,306.302,1807.315
7834,567.752,1812.758
7835,591.047,1811.592
7836,1357.002,1812.922
7837,1447.111,1810.789
7838,1777.229,1812.893
7839,2065.942,1812.770
7840,2184.977,1812.247
7841,188.900,1809.217
7842,205.120,1808.489
7843,784.277,1809.441
7844,1007.672,1811.989
7845,1564.119,1814.330
7846,500.920,1811.869
7847,800.653,1809.186
7848,1794.159,1811.687
7849,1951.733,1816.131
7850,2591.914,1812.863
7851,67.692,1813.550
7852,719.552,1819.285
7853,841.099,1813.608
7854,861.407,1813.317
7855,892.241,1813.908
7856,931.258,1816.660
7857,1220.076,1813.743
7858,1547.509,1814.527
7859,1611.163,1813.117
7860,1997.854,1814.036
7861,94.070,1815.898
7862,1320.466,1815.995
7863,1379.293,1817.204
7864,1529.781,1813.402
7865,2159.424,1817.243
7866,108.246,1817.014
7867,278.567,1819.935
7868,750.894,1815.878
7869,1069.710,1815.463
7870,1300.526,1816.734
7871,1907.735,1818.222
7872,1864.267,1818.683
7873,2302.074,1815.383
7874,251.641,1820.887
7875,407.566,1825.156
7876,951.588,1819.443
7877,1162.968,1819.806
7878,1480.272,1820.289
7879,1981.000,1814.945
7880,2475.702,1817.478
7881,233.087,1818.773
7882,370.548,1818.803
7883,420.673,1816.799
7884,438.955,1821.954
7885,481.829,1817.003
7886,660.502,1819.328
7887,1255.024,1818.440
7888,1415.829,1819.493
7889,1968.766,1816.134
7890,128.019,1818.955
7891,537.028,1820.632
7892,735.039,1818.903
7893,771.240,1821.872
7894,910.151,1822.827
7895,2095.152,1819.361
7896,2264.045,1822.182
7897,2448.617,1821.133
7898,1506.800,1820.616
7899,1634.000,1820.355
7900,1673.210,1819.176
7901,1706.925,1818.219
7902,2228.757,1822.117
7903,2279.187,1824.507
7904,165.291,1819.939
7905,214.964,1817.899
7906,321.818,1818.294
7907,611.631,1821.312
7908,1123.653,1819.975
7909,1461.813,1824.924
7910,2133.009,1822.218
7911,2205.900,1819.665
7912,2575.786,1824.297
7913,1099.811,1822.825
7914,1338.771,1826.659
7915,1688.670,1825.941
7916,1816.593,1822.440
7917,2049.190,1826.774
7918,2513.562,1823.167
7919,678.843,1829.600
7920,972.174,1823.013
7921,1579.840,1823.892
7922,1837.411,1823.868
7923,50.805,1825.266
7924,700.731,1826.248
7925,806.978,1826.211
7926,1176.178,1826.374
7927,14.419,1829.981
7928,144.392,1826.032
7929,201.208,1823.569
7930,789.939,1823.533
7931,1000.413,1822.503
7932,2558.536,1822.227
7933,1083.242,1825.974
7934,1657.597,1828.681
7935,1935.587,1829.827
7936,2334.368,1835.724
7937,80.857,1830.933
7938,185.525,1825.419
7939,517.624,1828.512
7940,632.458,1827.000
7941,1038.875,1826.532
7942,1400.431,1828.064
7943,2112.620,1829.445
7944,498.060,1831.698
7945,1440.788,1829.065
7946,306.526,1830.863
7947,827.440,1829.401
7948,1142.718,1829.426
7949,1617.771,1829.099
7950,2082.612,1832.391
7951,2398.402,1828.705
7952,555.023,1830.777
7953,574.177,1829.849
7954,855.520,1830.513
7955,985.820,1831.534
7956,1239.242,1830.775
7957,1526.466,1828.287
7958,1598.575,1834.240
7959,1880.656,1831.541
7960,1986.405,1829.495
7961,332.741,1831.458
7962,390.461,1835.383
7963,474.053,1831.454
7964,1195.215,1830.889
7965,1286.184,1831.320
7966,116.462,1832.775
7967,216.315,1831.315
7968,591.527,1828.983
7969,1542.598,1832.757
7970,64.039,1830.831
7971,755.279,1830.861
7972,1023.817,1832.052
7973,1052.911,1838.489
7974,1560.795,1833.800
7975,1266.960,1834.618
7976,1361.752,1832.176
7977,1898.261,1835.547
7978,1967.710,1831.424
7979,2145.028,1838.143
7980,2214.804,1831.430
7981,738.197,1838.024
7982,923.538,1836.792
7983,1007.408,1838.094
7984,1216.253,1834.399
7985,1304.646,1836.506
7986,1706.197,1838.946
7987,2069.244,1836.387
7988,2296.636,1836.880
7989,97.786,1833.803
7990,884.389,1836.759
7991,1493.311,1835.004
7992,1917.159,1839.968
7993,2166.239,1839.191
7994,2241.255,1840.517
7995,653.185,1842.580
7996,1124.161,1834.295
7997,1324.202,1840.735
7998,1386.624,1837.805
7999,1848.367,1840.274
8000,2186.124,1841.566
8001,167.841,1835.598
8002,238.009,1839.241
8003,946.786,1839.286
8004,2479.635,1838.052
8005,369.937,1842.133
8006,962.650,1835.000
8007,1512.430,1836.753
8008,1647.962,1844.395
8009,2531.348,1837.743
8010,444.388,1840.285
8011,1416.328,1845.421
8012,1954.577,1839.102
8013,1999.502,1839.606
8014,131.005,1844.145
8015,151.262,1840.092
8016,189.555,1840.937
8017,285.148,1842.985
8018,340.618,1846.167
8019,611.504,1837.969
8020,791.104,1841.787
8021,1631.750,1839.484
8022,1672.723,1844.200
8023,2206.523,1845.348
8024,1158.869,1842.160
8025,534.468,1842.105
8026,689.704,1840.962
8027,719.991,1842.789
8028,1098.626,1840.465
8029,2269.621,1840.682
8030,205.033,1846.870
8031,262.535,1844.669
8032,769.223,1844.933
8033,1474.425,1843.857
8034,1578.199,1844.945
8035,2124.638,1845.730
8036,2223.368,1842.135
8037,2256.439,1844.157
8038,2374.000,1841.658
8039,105.049,1844.591
8040,464.901,1844.198
8041,592.449,1844.095
8042,837.118,1845.682
8043,902.044,1848.801
8044,969.725,1847.835
8045,1179.189,1842.926
8046,816.963,1844.970
8047,866.252,1845.681
8048,1081.563,1845.573
8049,1351.568,1849.383
8050,1371.734,1846.363
8051,1528.904,1844.648
8052,415.724,1848.602
8053,486.930,1846.553
8054,628.179,1846.747
8055,1226.597,1846.914
8056,1256.428,1846.030
8057,1445.200,1846.599
8058,1502.027,1848.302
8059,2039.742,1848.130
8060,301.638,1847.043
8061,570.780,1845.705
8062,1065.484,1853.511
8063,1139.424,1848.589
8064,1616.356,1846.752
8065,1969.520,1848.703
8066,2057.701,1848.321
8067,2356.857,1848.258
8068,65.891,1849.242
8069,221.609,1850.773
8070,704.855,1850.714
8071,750.837,1850.099
8072,1028.355,1848.009
8073,1120.773,1846.011
8074,1283.681,1847.441
8075,1876.176,1851.462
8076,1944.610,1846.177
8077,1984.681,1848.498
8078,2011.332,1851.072
8079,2091.482,1850.285
8080,2567.610,1851.467
8081,81.643,1852.270
8082,318.975,1852.788
8083,552.854,1846.956
8084,989.830,1849.896
8085,1551.370,1850.930
8086,1808.005,1849.444
8087,514.564,1858.773
8088,1193.199,1847.929
8089,1208.486,1851.843
8090,1242.281,1845.336
8091,356.257,1853.735
8092,1110.758,1855.669
8093,805.094,1856.349
8094,1896.151,1852.978
8095,52.347,1861.854
8096,170.647,1852.884
8097,933.540,1851.280
8098,2445.387,1854.596
8099,679.757,1858.814
8100,858.513,1858.131
8101,2107.119,1858.955
8102,2292.686,1853.805
8103,2509.546,1855.791
8104,94.071,1859.298
8105,117.068,1856.102
8106,150.675,1854.256
8107,434.035,1862.149
8108,610.990,1856.881
8109,917.947,1854.163
8110,1171.948,1858.365
8111,1307.231,1854.575
8112,1393.000,1855.380
8113,1835.602,1857.324
8114,2066.470,1858.685
8115,2322.012,1856.691
8116,248.211,1859.781
8117,1484.139,1857.656
8118,1518.112,1859.361
8119,1591.316,1860.219
8120,1791.430,1864.185
8121,2154.088,1860.488
8122,2271.394,1854.011
8123,394.962,1859.534
8124,453.064,1859.299
8125,1042.736,1856.454
8126,1093.419,1859.038
8127,1328.788,1860.193
8128,2386.382,1854.275
8129,578.741,1858.477
8130,884.279,1857.645
8131,1002.019,1859.669
8132,1015.054,1863.153
8133,1279.024,1858.934
8134,1607.101,1860.104
8135,1634.046,1859.156
8136,1996.102,1858.065
8137,2218.680,1861.249
8138,2309.034,1859.195
8139,275.975,1860.372
8140,471.150,1861.161
8141,536.597,1860.369
8142,731.525,1861.137
8143,949.217,1858.771
8144,1955.135,1858.537
8145,2248.303,1859.943
8146,188.930,1858.712
8147,559.549,1859.840
8148,1240.844,1862.054
8149,1463.714,1864.237
8150,1536.159,1863.419
8151,1857.059,1864.294
8152,2133.979,1860.444
8153,494.488,1864.004
8154,637.152,1862.223
8155,766.301,1861.984
8156,831.045,1862.458
8157,1259.009,1862.573
8158,1916.829,1863.302
8159,2178.595,1864.538
8160,2496.465,1864.917
8161,2529.139,1859.430
8162,297.914,1862.558
8163,1127.616,1865.724
8164,1150.673,1866.548
8165,1376.802,1864.607
8166,1571.162,1861.445
8167,1938.233,1866.073
8168,2023.501,1865.054
8169,594.421,1865.196
8170,1433.734,1862.464
8171,1448.266,1861.989
8172,2257.708,1866.260
8173,2553.140,1866.939
8174,140.572,1867.852
8175,377.812,1868.280
8176,659.501,1865.892
8177,786.086,1868.959
8178,1196.726,1862.971
8179,1223.045,1862.279
8180,1818.421,1867.752
8181,2362.098,1865.023
8182,698.687,1867.250
8183,928.756,1868.182
8184,982.599,1866.755
8185,1077.673,1863.127
8186,2044.388,1868.058
8187,2201.297,1867.662
8188,2233.149,1865.649
8189,354.115,1867.972
8190,1976.970,1867.493
8191,205.465,1865.876
8192,230.194,1868.741
8193,1030.896,1869.050
8194,1053.837,1873.152
8195,1501.447,1864.197
8196,2285.990,1870.635
8197,849.783,1872.923
8198,1416.260,1868.011
8199,164.618,1873.035
8200,414.628,1870.710
8201,960.800,1873.009
8202,1359.623,1872.759
8203,2082.500,1869.905
8204,2119.131,1874.858
8205,324.723,1871.524
8206,716.490,1868.356
8207,748.277,1870.394
8208,904.894,1871.348
8209,1340.085,1875.077
8210,1553.694,1870.474
8211,1894.238,1874.935
8212,114.596,1871.303
8213,878.015,1873.101
8214,1304.502,1872.178
8215,1771.971,1881.036
8216,2268.847,1869.434
8217,2578.379,1867.613
8218,546.456,1876.542
8219,624.588,1877.750
8220,1191.011,1876.162
8221,1616.962,1873.237
8222,1999.099,1873.552
8223,216.330,1874.493
8224,570.805,1873.933
8225,806.930,1875.015
8226,1283.450,1872.427
8227,1398.209,1871.753
8228,1487.670,1874.831
8229,1958.496,1873.604
8230,268.878,1876.793
8231,479.484,1876.069
8232,1212.655,1875.676
8233,2539.528,1882.437
8234,185.300,1877.909
8235,1110.051,1875.479
8236,2012.395,1877.668
8237,2096.119,1875.941
8238,77.600,1878.172
8239,96.129,1875.633
8240,286.310,1880.753
8241,1089.386,1877.770
8242,1515.243,1877.087
8243,1638.048,1875.297
8244,1839.095,1874.866
8245,2137.014,1879.429
8246,645.808,1878.184
8247,1174.706,1876.809
8248,1578.665,1876.954
8249,251.088,1877.918
8250,457.677,1878.818
8251,1069.715,1884.450
8252,1251.688,1880.258
8253,130.107,1877.058
8254,303.903,1878.836
8255,342.031,1883.537
8256,826.342,1879.083
8257,999.510,1883.280
8258,1429.543,1881.020
8259,1449.416,1885.392
8260,1601.366,1878.648
8261,2159.951,1881.682
8262,2301.134,1878.244
8263,674.076,1881.564
8264,768.254,1879.711
8265,1805.446,1882.839
8266,2061.187,1882.222
8267,2240.547,1877.886
8268,521.141,1884.780
8269,711.464,1880.077
8270,731.311,1886.374
8271,1135.300,1880.359
8272,2330.591,1882.242
8273,2512.051,1883.717
8274,392.247,1884.382
8275,1469.641,1880.955
8276,1871.046,1883.694
8277,2576.533,1884.725
8278,199.382,1882.005
8279,588.029,1883.137
8280,607.912,1888.384
8281,695.156,1884.768
8282,1159.203,1883.552
8283,1273.963,1886.651
8284,1387.034,1885.734
8285,1539.380,1881.714
8286,1931.227,1884.470
8287,1947.838,1881.315
8288,1987.212,1884.556
8289,2182.269,1884.266
8290,2222.700,1886.825
8291,890.950,1882.365
8292,1019.409,1890.928
8293,1660.676,1890.914
8294,436.072,1886.215
8295,914.774,1887.633
8296,947.799,1890.814
8297,979.198,1887.346
8298,1037.265,1883.887
8299,1317.009,1887.788
8300,1370.277,1888.948
8301,1566.421,1886.231
8302,1827.384,1887.499
8303,1850.952,1885.481
8304,1969.826,1887.895
8305,2268.926,1882.266
8306,493.797,1886.079
8307,931.601,1882.127
8308,1408.024,1888.737
8309,2027.923,1884.059
8310,2247.804,1889.943
8311,232.527,1887.354
8312,657.283,1888.606
8313,2043.739,1887.182
8314,2107.298,1887.883
8315,2312.028,1889.226
8316,373.749,1890.131
8317,748.948,1887.078
8318,1122.405,1890.685
8319,1295.172,1889.901
8320,1622.084,1891.000
8321,1643.131,1893.682
8322,1913.712,1889.740
8323,2087.956,1889.356
8324,113.211,1889.160
8325,137.278,1888.064
8326,357.774,1892.951
8327,416.728,1887.548
8328,790.467,1887.438
8329,862.438,1889.626
8330,1501.367,1893.812
8331,1530.639,1893.466
8332,208.450,1891.843
8333,320.052,1891.474
8334,1552.394,1892.588
8335,2421.027,1894.943
8336,566.049,1891.515
8337,845.020,1894.860
8338,1144.086,1893.702
8339,1228.861,1900.476
8340,2288.453,1890.725
8341,2470.722,1888.848
8342,88.012,1892.853
8343,1349.357,1895.180
8344,1788.391,1896.398
8345,2197.550,1892.225
8346,2380.611,1889.709
8347,2400.801,1896.695
8348,153.217,1901.398
8349,168.302,1892.390
8350,404.785,1897.963
8351,716.375,1891.940
8352,829.243,1893.526
8353,1207.172,1898.462
8354,1331.061,1891.982
8355,1483.651,1891.488
8356,1600.020,1893.460
8357,1879.385,1899.930
8358,2017.284,1895.945
8359,257.248,1896.860
8360,476.526,1896.890
8361,503.925,1897.130
8362,808.550,1894.184
8363,893.410,1898.518
8364,1046.246,1895.975
8365,1106.641,1894.614
8366,1176.433,1895.969
8367,1191.357,1892.107
8368,1583.460,1896.909
8369,7.316,1893.789
8370,455.735,1894.809
8371,1679.562,1896.389
8372,1949.348,1896.573
8373,275.408,1898.328
8374,691.333,1899.124
8375,781.039,1900.707
8376,1468.195,1895.844
8377,2146.798,1895.876
8378,2267.028,1896.092
8379,298.696,1900.841
8380,545.328,1893.023
8381,765.670,1894.743
8382,968.299,1901.311
8383,1089.207,1897.861
8384,190.262,1899.394
8385,1753.561,1899.194
8386,2170.084,1903.017
8387,2452.270,1903.007
8388,928.554,1903.961
8389,1255.012,1906.850
8390,1515.794,1903.409
8391,2131.052,1899.009
8392,2523.574,1900.748
8393,2561.964,1895.964
8394,532.035,1901.170
8395,590.759,1900.733
8396,1429.712,1901.723
8397,1736.947,1902.721
8398,1843.403,1901.024
8399,1859.640,1901.247
8400,2114.115,1904.257
8401,630.103,1904.907
8402,675.287,1904.960
8403,1808.025,1900.363
8404,2037.385,1899.556
8405,2208.080,1903.074
8406,128.646,1903.547
8407,219.758,1903.004
8408,1160.849,1902.799
8409,1395.689,1902.435
8410,1989.350,1902.154
8411,2055.213,1905.033
8412,333.397,1903.810
8413,1308.364,1904.415
8414,1703.744,1904.752
8415,1898.501,1906.879
8416,1927.604,1903.759
8417,2359.139,1902.778
8418,99.742,1907.527
8419,233.589,1901.114
8420,1068.862,1904.746
8421,1723.297,1910.152
8422,2085.633,1903.077
8423,28.767,1904.990
8424,438.402,1904.667
8425,575.799,1907.353
8426,717.516,1905.264
8427,750.017,1905.427
8428,867.301,1906.963
8429,986.577,1903.053
8430,1561.998,1907.457
8431,1770.984,1908.133
8432,2004.075,1905.755
8433,2379.142,1903.231
8434,348.276,1907.983
8435,388.207,1906.110
8436,420.917,1909.790
8437,552.998,1908.120
8438,910.995,1904.254
8439,1828.724,1906.550
8440,1967.981,1906.988
8441,2186.110,1904.064
8442,2542.158,1906.813
8443,655.929,1909.037
8444,1001.244,1912.954
8445,1135.822,1907.281
8446,1287.147,1912.850
8447,1330.293,1908.746
8448,1381.354,1910.490
8449,1611.788,1912.002
8450,2157.266,1911.977
8451,2225.314,1909.902
8452,2293.580,1907.444
8453,113.105,1905.316
8454,246.008,1912.003
8455,794.680,1912.561
8456,817.891,1908.834
8457,1118.479,1905.958
8458,1415.114,1909.794
8459,1459.030,1905.985
8460,1488.743,1908.356
8461,2070.000,1911.847
8462,2588.025,1908.206
8463,176.087,1909.351
8464,491.873,1915.411
8465,1187.967,1908.886
8466,1365.717,1910.450
8467,1631.942,1911.515
8468,2319.667,1910.663
8469,11.934,1907.918
8470,82.277,1910.398
8471,370.099,1910.512
8472,515.032,1913.370
8473,608.719,1910.278
8474,955.768,1915.853
8475,1030.308,1911.944
8476,1445.933,1913.736
8477,2563.828,1911.692
8478,202.329,1910.152
8479,1052.473,1911.842
8480,69.542,1916.564
8481,320.889,1912.836
8482,453.382,1911.595
8483,469.571,1915.795
8484,941.132,1913.895
8485,1101.314,1913.513
8486,1654.060,1916.072
8487,2031.785,1911.931
8488,2141.857,1909.935
8489,2262.564,1914.388
8490,737.025,1913.222
8491,766.569,1915.381
8492,1015.276,1911.552
8493,1471.142,1915.916
8494,1675.657,1913.974
8495,58.497,1912.830
8496,827.980,1920.403
8497,1150.256,1914.736
8498,1528.473,1916.702
8499,1594.855,1914.711
8500,286.266,1916.321
8501,850.527,1918.756
8502,1349.223,1915.685
8503,1941.448,1917.675
8504,148.662,1918.955
8505,881.473,1919.478
8506,1801.772,1919.231
8507,2101.139,1920.418
8508,2278.380,1916.227
8509,2344.919,1919.508
8510,2373.291,1915.161
8511,2409.184,1917.731
8512,215.154,1917.000
8513,266.952,1919.012
8514,2015.631,1917.451
8515,2186.247,1920.983
8516,403.417,1923.721
8517,533.659,1915.900
8518,698.416,1919.621
8519,905.433,1920.179
8520,981.658,1919.163
8521,1080.148,1921.427
8522,1168.338,1924.888
8523,1402.277,1919.387
8524,1568.859,1921.728
8525,1857.672,1919.509
8526,307.599,1920.897
8527,1124.751,1918.965
8528,1508.476,1922.192
8529,1754.298,1919.658
8530,1987.156,1914.969
8531,2045.737,1924.096
8532,2134.838,1923.471
8533,2525.897,1921.406
8534,130.417,1922.983
8535,189.905,1919.055
8536,230.738,1922.995
8537,1210.228,1921.765
8538,1823.540,1922.370
8539,1914.568,1922.213
8540,2206.362,1927.420
8541,567.940,1925.461
8542,590.549,1924.525
8543,720.482,1918.548
8544,2084.018,1920.131
8545,673.222,1925.517
8546,1311.456,1922.535
8547,171.425,1924.816
8548,338.274,1924.494
8549,360.379,1927.185
8550,429.131,1925.528
8551,1042.037,1925.203
8552,1265.693,1921.788
8553,1693.108,1925.091
8554,1714.581,1922.772
8555,2000.078,1925.312
8556,380.107,1927.966
8557,1192.950,1927.053
8558,1546.148,1928.406
8559,1737.313,1923.419
8560,1963.989,1921.868
8561,2572.243,1924.106
8562,95.345,1926.063
8563,1061.612,1925.874
8564,1424.345,1931.957
8565,1584.726,1928.580
8566,1842.804,1928.213
8567,1874.656,1927.118
8568,2235.372,1926.343
8569,6.387,1930.396
8570,543.297,1929.882
8571,927.701,1930.411
8572,1389.335,1928.206
8573,1489.073,1927.525
8574,1983.109,1926.256
8575,2118.859,1929.291
8576,628.604,1933.343
8577,752.624,1931.027
8578,1022.280,1929.031
8579,1139.570,1930.783
8580,1455.953,1929.369
8581,1892.021,1928.218
8582,2252.890,1928.302
8583,203.061,1926.947
8584,778.516,1932.903
8585,1113.675,1929.375
8586,1337.128,1930.516
8587,2065.277,1928.997
8588,2154.121,1928.261
8589,55.753,1930.582
8590,450.190,1929.940
8591,608.778,1928.566
8592,726.134,1932.139
8593,801.115,1930.348
8594,1769.533,1930.387
8595,2027.700,1930.090
8596,1096.556,1927.784
8597,1235.769,1931.562
8598,1366.215,1931.644
8599,1606.725,1930.421
8600,2169.718,1932.663
8601,2368.334,1933.393
8602,2543.022,1932.483
8603,249.405,1926.661
8604,507.816,1933.251
8605,525.384,1931.918
8606,1626.943,1935.940
8607,1666.291,1934.608
8608,2320.564,1934.933
8609,2390.786,1936.515
8610,282.066,1933.224
8611,478.378,1934.290
8612,657.567,1938.611
8613,840.482,1932.142
8614,1253.919,1935.831
8615,1279.126,1936.295
8616,1950.768,1931.162
8617,2592.468,1927.658
8618,298.136,1932.409
8619,643.696,1931.147
8620,329.933,1942.028
8621,870.803,1934.743
8622,1937.226,1937.038
8623,2442.314,1934.692
8624,691.073,1934.078
8625,1221.991,1936.651
8626,1728.347,1936.971
8627,1782.078,1944.141
8628,2480.869,1937.276
8629,121.603,1940.732
8630,212.037,1938.028
8631,313.212,1943.021
8632,954.466,1936.576
8633,974.473,1941.031
8634,993.025,1940.990
8635,1006.529,1937.120
8636,1810.713,1937.363
8637,148.133,1939.714
8638,189.752,1937.644
8639,254.310,1941.856
8640,897.083,1936.180
8641,1304.118,1939.328
8642,1469.701,1940.041
8643,1708.982,1938.234
8644,2010.677,1938.462
8645,2081.842,1939.928
8646,2103.382,1938.734
8647,2409.576,1941.502
8648,708.627,1940.619
8649,1084.063,1938.086
8650,1525.124,1938.457
8651,1645.559,1941.286
8652,1799.747,1946.493
8653,1965.485,1935.758
8654,2268.572,1939.779
8655,81.395,1936.884
8656,817.473,1940.787
8657,1745.838,1939.093
8658,2192.376,1942.043
8659,2568.235,1944.326
8660,168.223,1943.058
8661,351.434,1940.952
8662,1505.033,1941.607
8663,1910.038,1938.615
8664,2223.753,1946.663
8665,2347.531,1939.204
8666,232.029,1942.753
8667,389.146,1945.669
8668,554.014,1940.542
8669,881.467,1948.038
8670,1046.258,1943.902
8671,1068.420,1944.444
8672,1204.718,1940.029
8673,1568.202,1946.826
8674,1687.396,1943.566
8675,1827.221,1941.697
8676,1925.453,1943.478
8677,69.425,1945.874
8678,431.189,1943.879
8679,584.853,1948.635
8680,740.299,1945.226
8681,851.781,1944.157
8682,914.277,1949.581
8683,1863.872,1943.760
8684,2056.532,1944.141
8685,1097.629,1944.729
8686,1170.406,1945.760
8687,1187.121,1943.766
8688,1322.688,1949.421
8689,1595.742,1945.311
8690,2039.606,1944.376
8691,2248.520,1949.438
8692,2500.230,1941.175
8693,47.130,1946.556
8694,95.373,1946.118
8695,135.273,1944.473
8696,273.968,1950.465
8697,459.813,1947.440
8698,1881.118,1943.112
8699,1988.993,1948.759
8700,609.392,1948.307
8701,937.975,1950.858
8702,1129.432,1947.466
8703,1351.779,1945.409
8704,1391.037,1944.372
8705,2137.211,1943.322
8706,494.371,1949.866
8707,833.108,1954.192
8708,1615.219,1949.090
8709,1844.528,1946.711
8710,2154.967,1948.909
8711,2513.124,1955.150
8712,677.679,1948.441
8713,1021.161,1947.137
8714,1451.635,1949.256
8715,1482.562,1949.434
8716,1895.281,1946.973
8717,2122.171,1956.389
8718,2303.113,1951.614
8719,2463.963,1951.988
8720,406.938,1954.558
8721,564.108,1952.436
8722,798.121,1946.479
8723,1149.998,1951.381
8724,1374.941,1951.225
8725,1756.806,1949.814
8726,1952.401,1949.475
8727,2173.189,1949.445
8728,293.790,1947.556
8729,532.878,1951.377
8730,1540.629,1952.406
8731,1971.467,1949.333
8732,2025.397,1949.228
8733,2235.280,1955.538
8734,2429.855,1952.065
8735,366.498,1957.803
8736,1219.167,1950.680
8737,512.973,1956.616
8738,773.299,1952.660
8739,1242.063,1953.757
8740,1340.121,1956.460
8741,1426.333,1952.698
8742,2204.035,1965.378
8743,1260.650,1954.491
8744,1289.322,1954.846
