X,Y,Z
44755.9,43271,161.193
44906.3,43102.9,257.382
44926,43113.1,37.3945
44923.4,43113,57.6381
44797.3,43240.2,64.8467
45094.3,42942.2,83.3471
44677.8,43351.1,115.04
45116,42932.7,57.7397
45010.1,43008.1,205.565
44846.5,43163,274.71
44670.3,43337.7,283.032
45140.3,42885.3,140.046
44895,43117.7,261.623
44866,43150.7,246.484
44996.7,43044.5,28.284
45127.8,42903.1,122.811
45050.3,42991.3,33.0377
45067.6,42969.8,84.4664
45077.8,42949.3,154.301
45093.8,42949.7,118.951
44971.7,43061.1,121.625
44893.1,43125,221.622
45083.8,42952,96.6944
45092.7,42934.5,175.576
44669,43367.7,94.0668
44954.8,43082.7,71.2775
45070.6,42946.6,245.961
44855.9,43106.1,203.411
44991.4,42974.8,116.871
44914.1,43037.7,259.954
44968.3,43006.7,95.531
45007.9,42964.3,138.826
44764.2,43195.4,188.574
44699.5,43258.8,214.464
45072.8,42910.4,42.9434
44795.1,43166.8,210.781
44782.7,43179.4,183.899
44898.9,43088.3,95.2025
44947.2,43017.3,194.925
44757.2,43198.6,253.068
45063.4,42903.8,174.427
45045.9,42929.6,117.95
45069,42896.2,235.891
44943,43015.5,248.659
44764.8,43208.5,144.952
44866.5,43101.3,186.827
44957.8,43020.2,114.645
45076.1,42895.2,161.901
44844.5,43133.3,132.147
44869.5,43098.2,210.551
44660.8,43321.2,91.5989
44804.9,43173.1,132.187
45031.5,42945.5,113.734
44887.4,43106,32.4035
44816.3,43146.9,238.545
44946.5,43045.7,36.7977
44994.2,42972.6,225.017
44978.3,42983.8,264.495
44987.8,42996,135.537
44690.9,43273.9,226.97
44867.4,43114.2,116.57
44726.1,43240.9,230.786
44884.2,43102.3,111.478
45009.8,42959.3,223.287
44908.8,43058.7,247.513
45074.7,42911.4,127.552
45001.3,42970.9,208.468
44902.3,43070.7,184.719
45073.4,42893,261.63
44776,43212.3,81.793
44789.2,43182,207.312
44982.9,42993.6,177.785
44828.9,43161.1,88.4946
45031.5,42960,67.8325
44896,43086.7,151.3
44965.7,43002.1,245.999
44779.6,43197.2,282.082
45110.7,42884.5,32.9201
44758.1,43239.5,42.2257
44931.2,43065.6,50.754
45038,42953.1,82.5977
44862,43134.5,48.9385
44816.4,43172,129.178
44804.8,43175,195.234
44849.3,43123.1,230.828
45067.8,42925,82.9223
45052.6,42931.7,158.623
45092.3,42899.8,84.3638
44700.3,43290.5,89.0438
44804.1,43195.4,38.953
44971.6,43026.1,55.9649
44798.3,43201.5,56.7167
45072.9,42901.5,249.498
45018.1,42986.9,28.8701
44979.1,43011.5,167.73
44864.3,43112,247.391
44944.3,43053.9,110.248
44837.3,43165.4,30.644
44745.4,43249.3,97.104
44714,43265.4,219.738
45105.8,42891.5,67.4732
45029.9,42966,84.7738
44765.2,43217.5,201.811
44696.6,43301.4,91.0899
45015.9,42958.2,276.481
44885,43111.7,124.654
44944.2,43035.9,221.775
44864.2,43133,127.335
45108.4,42902.5,39.8459
45006.7,42979.7,186.51
45002.4,42979.2,241.267
44903.6,43105.2,36.8161
45018.9,42981.6,100.165
45057.2,42947.2,54.3887
44752.2,43231.5,237.634
45014,42974,223.018
44910.1,43068.6,282.517
44747.8,43254.8,72.6067
44753.5,43259.9,33.9494
44784.9,43207.5,181.225
45084.1,42919.3,90.8689
44967.8,43044.1,30.5876
44828.4,43168.3,156.384
44738.9,43260.5,130.262
45048.7,42958.1,107.395
44954.9,43050.9,108.041
44995.1,43011.1,144.457
45060.2,42931.9,204.487
44821.7,43172.2,175.93
44836.1,43173.6,77.3192
44870.9,43120.9,197.882
44689.2,43315.7,113.2
44771.7,43236.3,80.7758
44856.2,43146.7,113.748
44746.7,43243.9,238.347
44813.5,43189.2,133.965
44720.8,43269.3,239.345
44952.1,42975.5,105.096
45037.9,42900,45.9691
44835.4,43102.1,64.5949
44953.7,42970.5,145.319
44967.5,42962.7,99.9644
44903.2,43007.5,285.334
44745.7,43169.1,258.16
44819.6,43122.6,63.7233
44698,43235.2,91.0751
44774.3,43160.6,86.353
44914,43020.8,132.988
44781.7,43168.3,46.8581
44996.3,42935.5,134.607
44896.7,43043.3,87.0303
45044.4,42887.7,118.164
45006.8,42912.1,249.062
44795.2,43145.4,81.3491
44964.3,42960.6,194.84
44701.3,43231.6,179.604
44825.9,43116,110.156
45061.3,42885.5,33.8614
44985.8,42961.6,47.5917
44746.2,43177.3,212.733
44859.6,43092,61.5611
44941.4,42986.8,190.792
45024.2,42915.9,80.0583
44975.5,42961.6,99.6202
44941.4,42998.8,95.063
44767.8,43165.8,178.258
44885.4,43053,101.168
44889.5,43035.5,224.332
44988.1,42953.9,91.1926
44665.7,43279.3,60.2626
44906.1,43030.3,123.547
44816.8,43109,225.555
44762.2,43179.4,125.969
44715.8,43206.7,265.834
44995.5,42936.2,182.865
44685.1,43244.3,211.269
44886,43052.1,140.133
45015,42927.4,136.996
45011.3,42922.6,191.502
44733.6,43214.5,68.7879
44918.9,43024.4,101.432
44857.8,43069.7,241.66
44865.5,43057.3,273.396
44906,43043.1,79.2235
44894.8,43053.1,63.1639
44928.8,43003.2,205.722
44696.2,43257.7,28.8057
44940.7,42985.1,282.358
44802.4,43141,154.261
44995.8,42946.7,163.601
45009.8,42933.8,145.935
44680.8,43249.6,243.412
44946.5,42983.4,245.674
44848.2,43087.8,214.907
45006.3,42929.8,219.844
44967.1,42983.9,131.158
44994.1,42935.6,249.575
44754.5,43202,87.0778
44696.9,43246.1,184.61
44884,43068.5,110.236
44819.6,43139.2,53.1382
44843.1,43106.8,116.613
44823.5,43112.2,251.245
45027.8,42927.5,70.7534
44934.5,43022.3,67.3173
44856.6,43078,239.675
44714.2,43244.8,50.73
44930.2,43012.6,226.832
44816.7,43128.7,159.737
44990.8,42968.5,75.9857
44942,43018.4,64.8287
44770.3,43194.9,35.9641
44915.2,43043,68.2306
44718.8,43237.5,77.5422
44955.6,43004,72.8556
44796.9,43151.4,208.75
45014.5,42951.9,41.8456
44746.2,43187.2,279.818
45057.3,42894.7,123.419
44964.3,42981.3,194.277
44720.2,43243.5,37.4351
44759.2,43194.4,122.79
44733.1,43227.1,63.8058
44670.5,43297.7,43.4002
44784,43176.7,94.2435
44900.2,43048.5,190.721
44822.5,43138.3,95.7225
44876.9,43082.3,109.73
44686.5,43269,111.834
44962.1,42994,116.523
44871.2,43095,32.901
45011.7,42945.1,119.521
44911.1,43036.5,190.951
44947.8,42997.8,225.849
44969.2,43000.1,51.3533
44842.1,43114.7,161.901
44937.6,43034.1,37.8992
45047,42925.5,42.6182
44891.6,43053.4,238.06
45031.2,42909.4,280.451
44776.3,43180.6,150.573
45017.2,42938.5,190.16
44874.9,43106,59.7414
44930.6,43013.4,252.946
44903.5,43034.8,285.263
44725.7,43219.9,245.644
44854.5,43089.5,258.985
44676.8,43287.1,114.461
44801.9,43154.3,190.833
45067.5,42892.7,159.917
44703.4,43256,166.269
44840.7,43110.7,254.502
44762.7,43187.3,256.238
44956.2,43021.9,29.0579
45060.7,42921.2,35.9597
45017.9,42948.3,109.778
44855.9,43108.4,144.107
44993.7,42982.5,70.9642
44964.5,43013,71.1365
45002.8,42950,217.491
45074,42904.5,82.6633
44835.1,43112.6,282.677
44734.3,43238.6,69.4043
44772.7,43179,240.573
44894.7,43072.6,141.607
44714.2,43263.7,75.0874
44854.6,43116.5,132.277
45043.8,42920,176.085
44814.1,43156,158.125
44985.3,42891.3,93.2619
44802.9,43057.4,263.619
44955.7,42902.4,234.349
44909.5,42963.4,100.418
44786.9,43067.5,263.114
44732.8,43131.9,233.39
44799.1,43072.7,163.939
44820.4,43044.5,173.258
44769.3,43091.8,198.823
44914.7,42970.1,49.5228
44992,42885.2,69.5441
44957.1,42918.3,106.074
44694,43182.5,134.789
44938.2,42918.6,260.148
44765.5,43099.2,194.824
44966.8,42896.8,215.673
44837.5,43028.8,193.528
44735,43132.5,177.67
44678.6,43185.6,229.422
44836.7,43029,213.636
44877.8,42998.2,118.378
44828.6,43050.1,99.9499
44930.7,42926.5,264.585
44897.4,42983.7,116.416
44725,43135.8,269.656
44906.8,42957.6,253.811
44948.1,42943.1,76.4062
44757.8,43113.4,197.565
44685,43206.4,28.6027
44895.7,42989.7,94.6873
44883.3,42987.1,229.07
44800.9,43071.1,202.068
44957.3,42907.9,260.614
44822.3,43069.5,106.689
44871.7,43002.4,210.658
45005.1,42891.4,64.8715
44981.1,42884,246.154
44667.6,43207.3,198.543
44856.7,43021.7,172.959
44670.4,43211.7,135.543
44964,42912.1,173.385
44709.6,43166.4,242.881
44838,43043.9,184.776
44898.4,42982.7,164.525
44907,42992.4,43.8001
44726.1,43147.2,236.387
44887.8,42995.1,157.422
44899.5,43000.4,57.5031
44738,43162.6,40.5106
44916.2,42977.1,113.005
44827.4,43076.8,39.0546
44771.2,43124.1,76.0528
44724.7,43173,70.2124
44729,43174.9,41.3605
44939.6,42935.2,266.102
44854.8,43051.8,30.2965
44656.9,43222.6,219.907
44872.7,43027.4,114.343
44800,43100.5,75.5448
44824.6,43063.5,222.438
44853.7,43053.3,54.3129
44893.4,42992.7,207.809
44712.2,43180,191.844
44966.4,42920.2,229.661
44770.8,43109.4,269.083
44789.7,43118.1,43.7155
44946.6,42961.4,33.107
44810.9,43071.8,274.292
44816,43076.5,178.284
44784.2,43129.5,35.4402
44927,42952.2,266.523
44845.9,43037.9,248.777
44864.1,43039.5,75.912
45017.7,42897.3,43.4231
44777.9,43137.2,50.6664
44984.9,42912.7,150.487
44863.5,43030.9,190.322
44889.4,43008.5,172.928
44685.9,43212.8,169.838
44755.9,43141.9,166.054
44929.3,42979.8,66.2086
44792.1,43116.3,74.6441
44672.8,43216.7,224.824
44842.3,43042.8,281.961
44819.2,43080.4,151.413
44915.8,42998.4,46.9054
44716.1,43186,123.49
44804.5,43089.1,215.459
44836.3,43078,72.92
44735.8,43162.8,172.662
44950.7,42957.8,120.563
44807.5,43088.5,239.34
44903.3,43000.8,158.275
44717.2,43196,82.5477
44926.8,42971.9,185.846
44925.8,42998.7,25.2972
44961.4,42958.5,58.9841
44999.7,42894.7,245.896
44976.8,42918.2,279.42
44928.8,42993.1,49.494
44978.6,42932.2,137.679
44985.4,42921.8,195.797
45037.3,42884.7,43.5032
44960.6,42929.1,279.801
44891,43031,68.424
44989.5,42918.7,170.406
44728.7,43190,92.9166
44894.8,43005.1,248.406
44671.9,43232.2,210.074
45008.7,42907.6,133.02
44884.1,43043.7,71.2204
45019.3,42895.9,132.341
44996.3,42897.3,283.607
44701,43219.4,97.3638
44794.1,43105.6,272.623
44901.6,43011.5,157.254
44942.3,42983.8,57.1776
44855.4,43063.3,126.804
44935.9,42974.5,166.215
44835.8,43071.3,213.074
44978.8,42929.3,210.138
44732.3,43186.6,125.975
44687.6,43225.4,172.078
45008.9,42918.4,52.6041
44878.8,43056.8,26.3167
44840.9,43056.9,280.957
44932.7,42969.3,258.107
44685.7,43243.1,77.8429
44871.1,43042.3,192.885
44815.1,43096,216.35
44999.5,42920,153.771
44801.1,43122,136.114
44972.1,42961.4,30.333
44973.9,42928,283.003
44817.4,43107.2,117.383
44906.8,43001.7,256.918
44890.7,43030.3,148.447
44977.2,42961.2,79.3311
44746.5,43160.6,265.023
44946.8,42967.1,193.148
45034.2,42903.9,60.1432
44823.5,43099.8,163.948
44995.6,42946.5,24.7974
45011.1,42906.5,200.01
44677.9,43261.2,33.9393
45009.7,42909.7,169.032
45050.8,42886.9,46.5644
45020.5,42909.3,106.708
44883.6,42935.1,64.8299
44785.8,43025.7,116.071
44661.1,43158.9,37.8511
44912.3,42884.8,213.97
44741,43064.4,179.241
44697.4,43121.5,49.4126
44934.8,42883.1,52.9037
44847,42953.1,240.557
44846.1,42980.8,126.864
44825.9,42983.9,179.495
44804,43021.3,42.7657
44720.1,43096.1,91.8957
44792.1,43023.2,144.618
44765.9,43058,68.0566
44766.7,43044.9,161.356
44862.3,42952.7,151.956
44707.3,43092.4,274.272
44940.5,42893.2,37.0758
44785.9,43034,144.201
44847.2,42980.2,154.116
44765.1,43043.4,261.504
44904.5,42902.4,254.165
44796,43040.3,83.3205
44861.1,42970.8,68.7336
44744.6,43099.9,56.4106
44873.6,42954.8,100.732
44728,43107.5,61.2524
44899.2,42936.6,46.978
44675,43144.5,222.679
44707.8,43116.4,160.151
44935.6,42884.2,145.758
44852.9,42986.4,29.3344
44882.9,42958.8,27.7998
44777.4,43028.3,282.943
44710.9,43125.1,57.5695
44714.9,43111.9,147.311
44808.1,43029.6,50.4095
44876.2,42938.9,243.188
44855.7,42981.6,84.1328
44909.8,42918.9,155.967
44834.4,43003.8,84.4833
44932.7,42891.1,196.029
44828.9,43011.1,75.9196
44706.8,43115.7,205.945
44802.6,43032.1,118.87
44927.8,42907.1,116.473
44863,42970.6,158.389
44660.8,43156.8,256.541
44843.5,42979.4,248.284
44883.4,42970.6,33.1273
44859.1,42990.2,53.6178
44813,43037.7,32.0075
44920.6,42899.7,270.823
44868.3,42963.5,195.264
44741.6,43111,48.4636
44859.7,42965.7,272.866
44870.8,42970.3,123.594
44715.8,43112.5,259.135
44779.9,43061.7,145.153
44879.4,42969.4,97.6356
44700.5,43155,37.4127
44949.3,42896.4,119.231
44809.5,43047,43.2562
44845.4,42990.4,226.985
44866.7,42983.9,70.9408
44824.8,43013.4,189.552
44888.6,42957.1,142.457
44797.3,43039.9,235.957
44937.2,42900.7,198.002
44961.5,42900.1,79.8309
44805.5,43031.4,252.868
44796.2,43066.2,44.6074
44849.2,43015.5,32.824
44811.2,43034.7,163.463
44681.8,43185.6,24.6459
44744.8,43107.7,169.381
44777.2,43091.5,57.6455
44859.1,43003.9,87.2324
44752.9,43093.7,247.626
44873.8,42978.2,171.014
44735.2,43107.3,243.781
44794.8,43066,126.508
44929.7,42926.5,131.058
44938.3,42906.8,212.305
44846.1,43013.9,114.285
44836.8,43035,42.049
44884.3,42983.8,43.8049
44887.4,42972.3,123.474
44803.6,43058.3,125.198
44843.3,43003,252.331
44883.8,42958.4,267.2
44953.5,42895.6,210.188
44928.2,42934,109.404
44956.9,42918.6,27.4886
44777.7,43089,84.7877
44814.3,43048.2,139.127
44976,42899.1,48.6303
44702.7,43141.2,284.603
44861.5,43019.4,33.6459
44740.3,43118,231.541
44927.1,42948.3,42.9661
44951.6,42933.7,31.4285
44726.8,43147.3,74.4417
44764.2,43096.1,174.637
44980.4,42891.6,67.8158
44918.4,42949.3,133.017
44912.9,42948.8,196.573
44963.5,42902.1,145.491
44904.6,42956,200.669
44899.1,42954.2,265.697
44737.7,43129.3,141.425
44696.9,43158.1,246.218
44957.3,42898.2,274.713
44808.1,43071.6,66.8418
44757,43116.7,103.592
44859.5,43009.1,173.606
44820,43041.6,211.211
44669.4,43057.6,75.2535
44680.2,43050.1,89.3298
44699.8,43004.5,274.541
44656.3,43044.4,278.462
44740,42992.1,64.9092
44789.1,42946.3,38.5082
44776.9,42934.6,214.942
44688.7,43037.7,119.62
44775.6,42934.3,235.405
44753.4,42974.4,134.897
44793.9,42922.2,215.064
44742.4,42969.1,256.965
44825,42897,171.116
44828.7,42884.6,227.03
44759,42963.8,199.368
44788.4,42952.5,73.1117
44772.8,42972,48.0398
44671.5,43077,60.5527
44842.9,42889,139.911
44713.8,43020.3,156.843
44839.3,42890.7,154.895
44815.4,42928.1,56.0172
44834.6,42908.3,72.3967
44686,43045.6,173.232
44710,43036.6,127.892
44800.7,42935.9,150.658
44750.6,42985.5,158.726
44750.7,42989.5,138.226
44800,42948.3,102.875
44720.2,43007.5,236.827
44767.6,42978.4,129.521
44843.8,42895.3,213.236
44685.2,43047.5,200.899
44701.9,43026.8,240.343
44731.3,43009.1,186.01
44659,43089.2,101.171
44757.6,43002.6,31.9192
44719.5,43010.7,268.29
44799,42929.2,270.839
44836.5,42893.4,269.244
44829.1,42932.5,37.4916
44670.9,43061.8,256.052
44784.9,42973.2,87.113
44702.7,43046.1,157.889
44816.7,42949,61.0449
44743.2,43013.3,116.133
44806.8,42965.2,41.1153
44763.5,42987.7,187.693
44784.1,42960.6,236.431
44703.8,43056.2,119.876
44712.7,43054.3,56.2242
44855.5,42899.1,176.668
44844.5,42921.9,91.6387
44851.7,42922.6,61.0288
44745,43011.8,272.49
44658,43113.6,64.8742
44790.6,42965.5,274.513
44811.4,42952,174.049
44742,43026.7,98.5887
44869.1,42905.6,53.2312
44819.8,42933.8,219.029
44740.2,43045.1,45.4927
44790.5,42970,194.666
44844.4,42926.7,120.56
44820.2,42940.1,183.465
44772.4,43002.7,94.0949
44748.5,43016.8,240.004
44751,43014.2,208.916
44755.5,43017.4,162.511
44697.1,43083.9,174.56
44785.9,42976.9,230.914
44838.3,42935.1,133.788
44732.2,43039.2,140.413
44874.5,42904.5,72.4755
44820.9,42944.5,195.868
44804.2,42956.1,253.036
44869.5,42886.8,262.917
44819,42970,29.7918
44681,43095.5,121.418
44689.1,43090.6,108.261
44796.9,42989.4,67.1372
44828.3,42952.3,79.7995
44746.1,43037.5,142.113
44866.5,42927.9,28.1805
44878.1,42915.9,32.7975
44734.3,43058.4,82.3859
44845,42943.8,71.63
44779.2,42989.4,266.114
44794.7,42997.8,76.7888
44724.7,43053.6,218.601
44836.5,42955.3,108.628
44753.2,43030,189.099
44683.9,43120.2,37.3305
44821.7,42957.9,235.071
44786.5,43016.7,29.6823
44809.7,42993.6,40.9188
44856.9,42946.7,48.4516
44707.6,43093.7,92.6131
44670.8,43130.3,55.9731
44775.5,43011.5,214.806
44834.3,42942.9,248.085
44823.6,42974.8,105.829
44886.1,42914.1,107.849
44752.7,43061.6,52.8215
44758,43043,117.991
44877.8,42927.5,70.6683
44898.1,42906.7,70.9232
44780.3,43016.2,154.768
44907.1,42884.5,160.506
44823.4,42966.3,208.116
44776.6,43020.2,168.165
44793.4,43018.3,52.5509
44679.7,43121.3,140.025
44892.5,42918.5,90.9234
44790.5,43008.4,134.566
44919.9,42884.1,84.5052
44893.3,42914.6,65.6932
44670.6,43138,73.8906
44667.9,43122.1,212.779
44817.2,42989.5,119.933
44747.4,43057.2,145.585
44750.5,43034.1,283.169
44771.7,43022.9,201.818
44674.9,43121.9,265.107
44689.8,43138.8,43.88
44722.4,43095,49.1648
44656.2,42914.3,113.563
44668.8,42906.4,108.761
44660.1,42912.6,179.781
44708.3,42884.6,35.7539
44662.7,42912.6,233.663
44683.2,42892,273.764
44677.1,42917.1,154.322
44695.9,42915.4,50.4031
44698.7,42912,67.4857
44680.8,42929.8,80.9553
44668.9,42936.2,199.393
44672.4,42933.8,171.601
44702.1,42897.4,271.877
44710.8,42916.3,81.8841
44701.6,42918.9,143.548
44663.8,42960.2,143.524
44725.5,42909.7,89.0659
44690.9,42944.4,56.7095
44694.5,42932.9,181.053
44689,42948.8,108.053
44739.2,42909.8,59.7477
44701.4,42919.7,280.997
44726.3,42911.5,134.87
44658.1,42993.3,53.802
44743.1,42911.1,78.1137
44672.3,42973.6,144.46
44764.9,42892.7,59.2914
44718.5,42932.9,197.731
44695.6,42954,186.591
44670.4,42978.2,198.758
44686.6,42967.4,201.76
44693.2,42961.3,213.279
44656.3,43013.2,53.1063
44714.8,42958.1,51.9651
44785.5,42886.7,32.2294
44661,42986.7,263.7
44783.8,42883.8,99.1577
44740.8,42922.9,120.082
44661.7,43008.1,98.6773
44784.5,42892.8,74.5262
44665.7,42994.8,205.524
44721.7,42952,119.33
44658.2,43009.4,204.666
44763.9,42919.8,73.5159
44674,43017.2,91.463
44666.6,43023.6,54.9072
44765.3,42927.8,111.772
44693.5,42987.4,187.104
44792.5,42901.8,68.6445
44710.2,42988.2,54.0847
44786.1,42886,254.477
44752,42960.2,40.6498
44719.5,42956.9,272.802
44798.4,42897.1,141.733
44755.8,42943.9,141.922
44808,42888.2,181.159
44687.8,43011.6,149.548
44679.7,43005.1,251.021
44708.9,42982,239.616
44665.4,43044.2,100.628
44724.1,42976.6,142.326
44762.2,42926.5,257.387
44681.1,43022.4,141.873
44750.6,42961.2,116.366
44656.6,43046.9,141.846
44768.3,42924.4,241.927
44683.1,43032.4,84.8644
44799.1,42921.1,56.8158
44712.6,43008,92.3152
44679.5,43018.2,250.968
44728.2,42981.4,185.889
44675,43041.9,152.182
44691.8,43013.5,195.345
44841.4,42893.2,33.2924
