X,Y,Z
45317.1,42931,226.926
45239.4,42944.7,226.712
45292.1,42884.4,228.673
45249,42915.8,229.332
45249.2,42923.3,229.198
45241.8,42939.3,229.464
45237,42945,228.958
45243.4,42934.6,231.78
45304,42955.4,232.372
45307.6,42956.1,233.484
45333.8,42930.4,230.04
45345,42901.5,232.101
45100.2,42993.9,223.89
45105.9,43000.6,222.887
45094.8,42991.9,226.9
45113,43024,226.096
45115.8,43033,225.925
45118.5,43044.9,227.346
45118.9,43050.6,226.942
45119.8,43054.6,226.137
45092.7,42986.1,229.634
45118,43039.2,228.293
45121.5,43059.2,228.829
45121.7,43064.9,229.627
45053.1,42994.4,232.182
45217.6,42982.8,223.559
45217.2,42986,224.36
45222.3,43022.1,224.117
45223.7,43010.3,225.424
45203.3,43054.1,225.654
45226,43018.5,228.667
45224.6,43027.1,228.759
45238.2,43065.1,226.274
45256.5,43065.2,226.68
45250.7,43070,225.86
45250.9,43070.4,232.401
45246.5,43075.7,232.648
44676.7,43137.4,226.354
44712.7,43082.3,229.745
44694.4,43150.8,232.781
45130.6,43125.2,223.828
45136.7,43135.4,223.926
45124.2,43089.3,226.739
45124.5,43094.2,226.149
45048.6,43120.1,226.171
45048.5,43110.6,230.51
45048.1,43107.6,232.802
45206,43081.2,223.364
45232.8,43097,223.924
45229,43102.6,223.274
45215.3,43104,223.966
45226.9,43136.9,222.889
45227.8,43143.1,223.49
45225.7,43149.6,223.393
45229.1,43156.8,223.046
45185.9,43163.1,222.462
45216,43100.5,226.806
45202.4,43108.9,226.589
45218,43117,226.048
45233.4,43118.1,225.932
45219.4,43126.2,226.901
45220.5,43130.9,227.153
45226.4,43143.2,226.478
45145.7,43143.5,226.565
45224.9,43147.7,225.83
45231.9,43162.8,226.387
45233.5,43167.8,226.261
45218.7,43093.9,229.17
45216.9,43096.4,229.469
45232.3,43099.1,229.101
45216.8,43109.5,229.138
45217.3,43123.5,228.481
45222.7,43137.4,228.061
45221.6,43144.6,228.516
45204.4,43162.4,228.532
45185,43164.8,230.103
45229.1,43091.7,232.302
45236.2,43094.7,232.822
45184.5,43109.4,231.942
45182.3,43147.8,232.794
45171.1,43149.7,232.452
45186.3,43156,233.297
45187.1,43162.5,232.842
45183.1,43170.1,233.48
45287.4,43087.6,223.03
45293.1,43087.9,223.377
45239,43094.5,223.709
45279.6,43137.9,222.708
45237.7,43156.4,222.696
45249.6,43169.1,224.271
45285.9,43089.4,225.632
45285.4,43094.7,226.833
45236.4,43119.8,227.333
45240.4,43159,226.546
45246,43163.1,226.246
45238.8,43167.5,226.99
45240.1,43100.5,229.242
45286.8,43104.6,228.993
45243.1,43107.4,229.666
45287.2,43108.4,228.809
45279.3,43130,229.894
45241.5,43160.5,229.448
45240.8,43171.8,230.591
45292.7,43085.6,232.353
45283.8,43096.9,231.724
45278.2,43138.6,231.741
45241.5,43163.3,232.102
45248.5,43166.3,230.982
45389.8,43080.5,224.477
45417.5,43101.1,223.222
44694.2,43229.3,223.85
44745.2,43237.3,222.47
44694.8,43186.2,226.821
44655.1,43205.5,231.511
44726.4,43239.1,232.228
44864.8,43236.3,228.869
45058.2,43217.7,226.196
45191.1,43194.6,224.006
45231.1,43208.4,223.896
45231.8,43212.6,223.172
45215.9,43229.8,223.462
45220.5,43232.9,223.019
45229.2,43182,226.375
45233.9,43207.3,225.894
45233.5,43210.8,226.04
45232.9,43213.6,226.258
45218.3,43229.5,226.565
45235,43199.2,229.633
45219.8,43206.7,230.117
45235.4,43214,229.662
45216.6,43223.5,229.902
45235.2,43252.3,229.118
45220.5,43268.3,229.668
45219.3,43223.3,232.509
45199.9,43252,233.349
45209.8,43255.5,232.99
45221.7,43256.5,233.295
45251.3,43202.1,223.149
45248.1,43210.3,222.849
45246,43209.1,225.934
45249.2,43209.2,226.094
45244.6,43177.9,229.057
45249.5,43206.4,229.72
45242.5,43207.4,229.267
45237.1,43210.6,229.834
45241.7,43176.9,232.751
45238.9,43192.2,232.215
45246.3,43199.5,231.948
45248.4,43204.8,231.947
45240.4,43208.4,233.005
45236.5,43214.7,232.337
45389.6,43205.6,226.718
45338.2,43258.3,229.256
44678.4,43318.1,224.148
44703.8,43357,223.672
45066.3,43298.4,223.917
45112.9,43300.4,223.623
45094.5,43349.4,223.622
45102.7,43352,223.94
45111.9,43355.9,222.501
45117.2,43295.9,227.095
45098.3,43351.7,226.572
45073.7,43292.9,229.841
45093.4,43356.1,230.086
45114.1,43363.1,229.671
45071.5,43296.4,232.497
45114.3,43365.6,232.057
45198.2,43344.1,224.094
45149.4,43356.4,223.941
45201.9,43297.2,225.807
45202.9,43332.2,226.697
45202.6,43346.2,226.038
45217.8,43275.5,229.818
45203.3,43300,229.051
45201.4,43328.5,229.899
45201.8,43342.6,229.705
45148.5,43354.6,230.61
45187.2,43299.4,233.152
45201.5,43325.5,232.355
45202,43340.8,233.466
45150.8,43348.4,231.357
45245.5,43275.4,223.08
45254.5,43290.8,222.381
45257,43295.6,224.507
45238.7,43297.1,224.047
45241,43301,224.046
45246.1,43303.5,223.405
45257.6,43310.6,223.664
45251.7,43311.9,223.278
45241.4,43363.8,223.714
45255.8,43363.9,223.63
45240.1,43287.6,225.502
45238.3,43298.3,227.005
45258,43302.9,227.114
45245.3,43307.2,226.244
45247.1,43310.5,226.807
45251.8,43315.5,226.064
45257.9,43316.2,226.595
45262.3,43362.2,226.598
45245.6,43280.3,228.239
45250.3,43281,229.592
45254.8,43286.5,229.725
45241.1,43292.3,229.676
45256.7,43293.5,228.704
45259,43318.3,229.647
45251.2,43334.4,229.373
45254.1,43361.3,229.986
45251.8,43283.9,231.784
45249.4,43287.6,231.834
45248.6,43290.6,232.963
45255.7,43292.1,231.679
45258.9,43306.4,232.56
45239.8,43307.6,231.759
45259.9,43310.7,232.265
45247.3,43316.6,231.865
45259.9,43319.4,232.945
45252.9,43326,232.298
45249,43337,232.997
45259.9,43346.5,232.565
45252,43347.5,233
45262.9,43353.8,232.466
45253.4,43358,233.532
45240.1,43363.5,232.303
45253.7,43363.9,232.745
45178.3,43391.8,223.589
45152.1,43450.3,226.09
45229,43369.1,233.437
45234.7,43374.9,232.087
45262.4,43368,223.245
45267.5,43372.9,223.938
45275.1,43374.8,224.177
45275.2,43377.8,223.674
45269.2,43389.4,223.047
45292.8,43393,223.648
45270.8,43394,223.152
45289.6,43401.7,223.163
45287.9,43410.7,224.265
45306.1,43415.9,223.201
45322.1,43434.8,223.733
45267.6,43370,226.112
45255,43375.9,226.676
45274,43378.3,226.441
45319.6,43380.5,226.936
45272.9,43382.2,225.64
45253.6,43382.5,226.005
45290,43392.6,227.042
45273,43403.4,225.691
45287.7,43405.5,225.204
45305.2,43416.8,227.3
45314.7,43373.3,230.178
45256.5,43376.1,229.569
45255.6,43381.3,228.98
45260.1,43384.7,229.37
45269.3,43385,229.231
45265.4,43387.5,230.416
45314.7,43434.3,229.478
45254.8,43367,232.082
45273.3,43374.5,232.14
45259.4,43375.2,232.351
45317.3,43379.7,232.257
45261.8,43382.9,232.327
45310.9,43439.2,232.812
45382.6,43392.6,223.083
45372.5,43443.2,223.226
45345.3,43435.8,226.571
45336.3,43441.5,226.035
45363.1,43378.2,229.269
45343.2,43435.5,232.006
45344.8,43438.8,232.547
44975.5,43553.8,232.758
45139.3,43483,222.276
45049.8,43509.4,226.375
45087.9,43522.2,225.758
45129.9,43478.4,232.834
45092.5,43521.8,231.434
45049.3,43527,232.943
45176.7,43472.6,222.819
45224.2,43499.9,222.952
45222.2,43529,223.999
45175.6,43476.2,225.692
45142.6,43484.6,225.502
45221.4,43519.4,225.726
45175.5,43481.7,229.272
45176.1,43487.8,231.611
45223.7,43507.1,231.629
45238.9,43503.6,222.919
45238.9,43512.2,223.064
45319.9,43522.2,222.066
45302.4,43526.4,223.469
45305.7,43527.6,222.884
45296.3,43529,222.942
45238.1,43499.3,226.122
45355.6,43490.1,223.534
45353.3,43538,223.481
45406.3,43557,223.709
45373.1,43510.7,226.951
45353.6,43536.9,226.28
45354.1,43535.7,229.092
45340.9,43556.3,230.209
45407.2,43558.9,228.521
45390.2,43493.1,231.363
45406.1,43560.1,232.426
45458.8,43510.1,232.861
45439.8,43554.7,232.218
44761,43597.7,226.614
44764.7,43598.6,230.164
44768.1,43599.7,230.225
44835,43616,231.854
44795.3,43621.7,232.635
44785.1,43622,233.493
44903.1,43595.7,223.074
44919.9,43607.1,226.764
44945.5,43615.4,225.54
44938.9,43603.1,229.764
44944.8,43603.6,229.329
44931.1,43612.4,229.066
44851.3,43611.9,233.571
44989,43560.8,223.429
45031.1,43582.6,223.089
44989.6,43592.6,225.395
45030,43629.1,226.457
44954.4,43616.8,229.323
44988.1,43619.8,229.373
44957.3,43616.5,231.823
45123.8,43615.2,223.918
45048,43627.6,224.561
45059.1,43628.7,223.541
45117.3,43617.6,225.785
45087.5,43634.6,227.466
45161.5,43576.7,223.18
45288.6,43617.5,223.911
45293,43617,232.473
45376.3,43597.8,224.231
45427.4,43604,223.622
45391.8,43619.6,222.222
45376.7,43565.2,226.256
45394.1,43603,226.28
45380.7,43569.1,228.716
45425.6,43604.9,229.38
45393.7,43620.5,229.342
45352.2,43624.5,229.526
45375.8,43569.8,232.057
45426.8,43595.9,232.945
45369.6,43598.9,232.017
45396.3,43626.9,231.193
45456,43594.5,223.214
45448.6,43585.1,228.336
45432.3,43587.5,228.847
45060.9,42898.8,235.471
45051.4,42930,238.093
45053.3,42933.6,237.944
45059.8,42913.9,242.259
45054.5,42929.6,241.761
45083.4,42930.6,240.702
45062.3,42902.5,243.196
45057.4,42924.1,244.324
45056.7,42927.2,244.028
45235.5,42916.2,234.77
45235.6,42921.8,235.309
45293.6,42903.6,236.409
45250.6,42911.6,236.289
45253.7,42920.1,234.842
45251.9,42923.7,235.609
45271.1,42925.4,235.062
45247.1,42928.9,234.488
45236.9,42938.7,235.206
45297.7,42977.8,235.087
45243.1,42915,238.129
45257.9,42915,238.297
45251.3,42925.8,238.13
45298.6,42969.3,238.472
45260.8,42910,241.361
45262.3,42907.7,244.458
45246.1,42915.1,244.02
45254.7,42925.1,244.8
45318.9,42974.3,245.348
45351.6,42887.7,238.894
45349.9,42891,237.969
45352.9,42887.3,244.426
45091.1,42986.2,235.365
45052.7,42996,234.653
45050.8,43000.9,237.729
45225.1,43026,236.148
45230.1,43030.2,235.12
45205.9,43047.4,235.428
45226.5,43020.9,238.312
45233.8,43068.9,242.179
45210.9,42998.7,245.176
45227,43024.5,244.609
45215.3,43025.7,245.469
45217.5,43034.6,245.125
45190.6,43035.9,244.667
45245.8,43066.3,235.223
45262.9,43062.6,238.308
45238,43064.2,238.368
45242.8,43069.2,237.733
45250.4,43069.5,238.979
45297.4,42988.3,240.752
45294.8,42995,240.426
45252.4,43070.9,241.285
45317.7,42984.5,244.365
45253.7,43075.3,243.795
45387.5,43034.1,244.345
44696,43151.2,237.916
44692.4,43125.5,244.721
44691.3,43134.7,245.044
45047.5,43102.4,242.478
45231.5,43119.4,234.869
45178,43146.6,235.919
45194.3,43091.4,238.71
45233.5,43117.5,238.797
45180.4,43142.9,237.867
45229,43112.7,241.602
45233.4,43114.7,240.716
45173.7,43129.5,240.9
45208.5,43129.9,240.878
45185.5,43140.7,241.094
45229,43089.7,244.145
45197.9,43128.6,244.054
45194.1,43131.7,244.108
45291.4,43087.1,234.677
45283.6,43109.9,235.712
45238.8,43114.1,235.156
45236.8,43119.4,235.574
45240.1,43168.6,235.724
45248.8,43169.2,235.37
45282.5,43100.5,237.332
45274.5,43139.7,239.242
45316.9,43158.6,238.351
45238.6,43172.7,237.246
45243.3,43076.4,241.686
45258.5,43088.6,241.931
45259.5,43092.8,242.423
45287.3,43100.6,240.57
45281.9,43106.9,241.148
45283.4,43115.4,241.13
45273.2,43129.3,240.804
45243.9,43168.9,240.852
45248,43169.6,242.128
45240.6,43076.6,244.782
45254.4,43082.6,244.133
45258.5,43098.3,244.189
45260.4,43107.1,244.369
45270.2,43136.9,244.507
45338.1,43104.4,236.053
45391.3,43083,237.474
45387.3,43123.5,238.388
45338.8,43095.9,242.1
45337.7,43091.1,245.136
44655.1,43209.6,235.631
44679.5,43232.9,235.186
44741.4,43267.7,235.418
44734.5,43185.2,241.55
44680.2,43238,241.776
44679.1,43245,244.556
44873.8,43224.3,235.956
45197.4,43173.6,234.166
45220.1,43206.3,234.695
45222.8,43215.8,235.385
45179.4,43178.6,238.685
45232.1,43199.4,238.746
45224.2,43214.3,238.177
45224.1,43249.8,238.767
45215.6,43179.7,240.986
45223.1,43208,240.995
45225.1,43212.6,241.329
45224.4,43246.2,241.324
45200.6,43251.3,240.533
45211.1,43260.2,240.726
45178.4,43182.4,245.14
45231.6,43198.9,245.362
45226.7,43207.4,244.664
45227.9,43213.9,244.119
45233.5,43218.4,244.684
45226.9,43243.7,243.796
45238.8,43176.8,235.784
45238.4,43181,235.477
45239,43187.1,235.041
45247.2,43202.1,234.784
45241.7,43193.3,238.208
45242.5,43199.3,237.675
45238.8,43207.1,238.001
45240.8,43173.4,241.803
45255.9,43179.6,240.618
45248.7,43189.1,240.917
45242.6,43196.7,240.96
45252.5,43174.7,244.453
45247.9,43192.6,245.222
45303.3,43248.4,244.365
45390.7,43200.1,238.065
44701.2,43352.4,235.371
44667.9,43361.9,238.262
44698.3,43348.1,245.231
44839,43361.2,244.805
45077.5,43290.8,235.815
45072.7,43297.2,235.395
45136.3,43283.6,238.845
45083.9,43294.4,243.495
45147.1,43349,235.502
45212.4,43281,238.542
45222.9,43317.4,238.368
45202.1,43320.2,237.648
45200.1,43334.5,237.701
45140.6,43281.6,242.527
45210.6,43282.9,241.97
45197.6,43317.7,241.164
45199.5,43326.7,241.676
45146,43348.7,241.145
45144,43280.6,243.884
45200.5,43312.7,244.229
45199,43323.6,244.487
45146.3,43344.3,244.986
45248.3,43293.7,235.161
45241.8,43295.7,235.339
45256.6,43298.1,234.723
45238,43300.4,234.387
45260.5,43315,236.602
45260.4,43321.6,235.867
45246.1,43322.2,235.361
45246.6,43329.4,235.111
45251.6,43349.8,235.996
45265,43358.6,235.209
45267.6,43364.3,235.516
45242,43297.7,238.615
45248.7,43300.9,239.472
45255.5,43301.1,238.219
45237.9,43301.9,237.429
45241.5,43313.5,238.077
45244.2,43318.1,237.494
45248,43336.7,237.72
45248.4,43341,237.79
45260.4,43341.7,237.937
45249.9,43345.3,238.075
45237.3,43365,237.825
45257.1,43307.4,241.424
45260.9,43326.9,240.928
45250.6,43334.4,241.866
45259.1,43337.5,241.288
45252,43349.7,240.745
45254.8,43358.8,240.63
45257.6,43365,241.34
45241.4,43300,243.152
45244.3,43322.8,244.372
45246.1,43329.7,243.98
45307.8,43362.9,244.294
45340.7,43311.5,234.692
44929.8,43454.4,237.766
44930.7,43458.1,237.77
44932.8,43433,241.407
44946.4,43375.2,234.482
45115.4,43369.1,235.135
45079.9,43432.2,238.784
45132.6,43456.6,244.908
45128,43459.5,243.964
45235.5,43378.3,235.46
45235.5,43380.8,238.279
45235.3,43371.4,241.214
45236.2,43381.5,243.993
45147.6,43462.9,244.082
45269.5,43367.3,236.025
45260,43371.5,235.145
45263.4,43378.9,235.578
45271,43379.8,234.991
45265.3,43386.7,235.019
45286.8,43393.7,235.402
45308.9,43439.3,235.361
45311.4,43373.6,238.482
45265.5,43379.9,238.443
45268.3,43381.1,238.347
45236.9,43389.3,239.182
45284.7,43393.8,238.171
45304.1,43421.5,237.144
45271,43370,241.443
45310.7,43370.7,240.692
45269.3,43375.8,241.456
45236.9,43384.6,241.813
45308.9,43434.8,241.333
45272.8,43371.3,243.223
45267.2,43452,244.186
45390.6,43440.7,235.148
44717.4,43465.6,234.685
45041.2,43511.3,236.558
44971.5,43546,235.875
45128.5,43485.8,235.379
45137.4,43490.5,236.045
45127.8,43493.1,235.707
45091.3,43525.3,234.221
45087.5,43528.6,235.161
45049.1,43530.6,234.682
45129.3,43472.1,238.027
45134.3,43494.6,238.8
45129.1,43469.9,240.816
45117.6,43508.5,242.25
45091.6,43527.8,241.169
45127.6,43501.2,243.206
45118.1,43504.8,244.867
45115.8,43510.4,243.988
45092.4,43529.2,244.072
45174.2,43497.7,235.859
45224.7,43507.2,235.098
45153.4,43525.8,235.265
45172.8,43500.1,237.591
45148,43465.6,241.69
45139.8,43480.6,241.632
45232.1,43488.2,242.432
45233.8,43507.6,241.541
45226.1,43487.6,244.288
45219.9,43497.6,244.9
45221.3,43501.7,244.294
45239.1,43498,235.381
45237.2,43490,238.546
45316.9,43502,238.585
45237.7,43502.6,238.636
45239.1,43499.3,244.005
45341.5,43505.6,235.805
45371.7,43510.5,234.157
45339.9,43555.1,234.712
45375.7,43511.6,239.209
45428.5,43544.5,238.641
45422.1,43545.3,238.472
45341.3,43550.9,237.781
45338.7,43511,241.354
45410.3,43555,242.131
45404.7,43558.4,240.485
45360.6,43504.7,244.043
45382.1,43511.2,243.772
45460.4,43515,239.247
44672.9,43569.1,244.353
44842,43617.1,235.158
44787.8,43620.9,235.624
44775.2,43598.6,237.702
44780.3,43602,238.423
44779.1,43618.8,237.791
44817.9,43623.4,237.657
44871.2,43610.7,236.131
44941.4,43564.3,237.918
44937.1,43567.9,238.434
44877.2,43616.9,238.392
44926.5,43571.4,240.731
44927.5,43625.8,241.422
44889.5,43621,244.094
44900.5,43622.7,243.738
44973.9,43625.9,235.552
44998.3,43626.4,235.514
45008.7,43627.7,235.201
44972,43613.5,238.295
44988.8,43617.3,237.856
45001.5,43627.7,237.036
44982.3,43633.4,237.622
44998,43627.4,241.425
44960.7,43627.3,243.623
45129.8,43631.1,237.792
45117.6,43634.6,239.43
45116.3,43634.6,244.425
45163.8,43601.2,238.191
45247.2,43614.1,234.774
45295.2,43617.1,235.249
45425.6,43598.7,234.91
45424,43603.7,234.651
45405,43606.5,235.382
45419.6,43606.2,238.306
45425.8,43612.5,238.726
45391.4,43634.6,239.425
45382.8,43611.2,241.058
45418.6,43614,242.062
45348.9,43577.5,244.193
45352.1,43579.9,244.677
45411.7,43604.7,244.282
45339.8,43607.3,244.161
45057.9,42916.7,246.545
45082.1,42942.2,255.663
45203.8,42962.7,247.473
45264,42916.5,247.876
45309.3,42902.1,251.358
45262.7,42905.2,250.264
45261.7,42920.6,250.637
45258.5,42923.2,251.028
45263.2,42903.5,257.564
45308.2,42911.5,257.064
45353.5,42884.8,246.864
45215,43013.6,247.426
45214.9,43018.8,247.71
45229.4,43025,247.737
45231.2,43069.2,246.629
45229.8,43029.8,250.496
45227.9,43056.5,251.319
45227.4,43049,252.806
45226.1,43054.7,253.374
45235.2,43074.5,253.458
45203.9,42992.4,256.973
45203.6,42996.3,257.016
45202.5,43008.7,257.33
45200.6,43028.2,257.52
45230.9,43030.1,255.863
45201,43032.7,257.191
45199.1,43048.9,256.244
45224.3,43057.5,255.366
45199.4,43059,256.782
45197.9,43062.9,257.626
45199,43071.3,257.021
45285.2,43008.4,246.883
45282.7,43014.7,249.873
45236.5,43075.5,250.443
45316.8,42991.4,254.595
45281.1,43019.8,253.346
45392.3,43031.4,249.93
45396.4,43030,255.959
44690.5,43131.2,248.411
44726.5,43103.6,250.213
44695.2,43163.2,250.864
44695,43156.4,252.955
44709.9,43133.5,255.843
44704.7,43143.5,256.276
44710,43159.7,257.16
45048,43100,247.383
45049.6,43090.8,250.389
45051.9,43087.2,254.371
45049.4,43093.4,252.676
45048.5,43097.2,253.49
45214.1,43097.2,250.755
45215.2,43100.7,250.381
45219,43101,250.031
45232.6,43101.8,250.831
45221.2,43105.2,249.662
45221,43095.1,252.056
45227.8,43078,256.756
45200.7,43079.4,257.461
45201.3,43086.6,257.604
45235.4,43140.6,256.494
45285.9,43101.9,247.881
45279.8,43109.2,246.936
45284.3,43110.4,247.935
45279.7,43114.5,246.708
45259.9,43117.4,248.15
45279.7,43118.4,247.485
45305.4,43124.1,247.363
45271.4,43126.5,247.947
45268.9,43135.7,246.864
45292.8,43155.6,248.18
45284.3,43103.9,250.491
45302.8,43110.8,250.798
45267.9,43134.1,250.265
45282.6,43108.4,253.949
45277,43121.2,253.605
45281.4,43123.2,254.231
45270.6,43126.8,253.045
45259,43125.8,256.731
45293.5,43149.9,255.607
45393.2,43081.5,247.288
45339.5,43087.4,247.905
45419.2,43113.4,247.606
45392.6,43083.5,254.097
45343.6,43081.6,255.096
44725.2,43233.5,250.733
45018.1,43221.3,252.609
45002.6,43233.6,257.846
45231,43194,247.826
45229,43211.1,247.258
45154.3,43252.2,247.612
45156.4,43258.7,248.144
45210.2,43261.4,248.153
45156.2,43269.1,246.883
45177.1,43185.7,249.222
45153,43237.4,251.046
45153.4,43240.5,250.832
45153.8,43246.2,249.519
45175.6,43192.3,253.432
45173.3,43197.7,254.71
45230.4,43209.1,253.815
45235.3,43213.7,253.83
45151,43233.3,254.034
45169.5,43207.8,257.221
45235,43211.9,257.227
45150.5,43221.7,257.108
45234.4,43231.8,256.083
45246.6,43175.3,248.157
45254.8,43181.4,246.97
45241.5,43201.2,247.964
45248.3,43179.2,250.317
45247.9,43194.5,249.928
45238.6,43186.4,252.615
45241.6,43188.4,253.846
45250.3,43189.1,253.246
45247.2,43178.3,255.078
45243.4,43197.4,256.538
44696.4,43347.3,248.154
44691.8,43346.1,253.614
44685.7,43307.9,256.378
44673.9,43312.2,256.957
44687.9,43344.8,256.604
44655.1,43356.9,255.484
44853.1,43353,252.344
45084.6,43301.6,248.343
45136.6,43340,250.174
45124.9,43339.8,253.459
45153.7,43276.3,247.228
45151.6,43279.6,246.846
45205.5,43284.9,248.066
45199.9,43310.8,247.346
45196.5,43318.3,246.454
45200.2,43308.6,250.268
45202.9,43284.5,253.88
45195.9,43315.3,253.136
45220,43284,256.962
45200.3,43300.7,257.007
45200.3,43312.8,256.343
45241,43302.9,246.531
45243.3,43307.1,246.643
45244,43312.6,247.032
45248.2,43315.5,247.755
45260.1,43323.2,248.125
45260,43345.2,246.713
45264,43353.1,248.141
45266.2,43355.6,246.134
45267,43359.7,247.904
45259.2,43363.3,247.212
45268.2,43366.3,246.39
45256.7,43311.8,250.643
45243.9,43315.2,249.007
45257.5,43315.4,250.428
45245.3,43322.9,250.462
45248,43326.3,251.212
45258.9,43340,250.022
45255.2,43354.6,249.394
45255.3,43316.3,253.846
45259.7,43328.8,253.461
45260.6,43332.4,253.878
45303.2,43359.1,253.628
45302.8,43364.4,253.621
45259,43336.4,255.542
45301.5,43359.1,256.336
45300.5,43361.9,256.634
44769.9,43382.4,257.439
45020.5,43440.1,247.381
45017.6,43436.3,255.411
45118.8,43439.1,251.172
45124.7,43446.1,250.883
45127.8,43451,249.076
45086.5,43433.1,254.35
45116.9,43437.8,252.936
45121.6,43441.3,252.794
45226.4,43406.4,247.372
45151,43454.7,247.481
45220.9,43410.3,249.99
45236,43394.9,253.352
45181.1,43401.7,253.735
45216.1,43412.3,254.412
45156.6,43433.1,253.698
45153.2,43448.6,253.362
45214.4,43408.1,256.573
45224.1,43410.3,256.054
45157.9,43436.1,256.613
45156.7,43440.9,255.666
45237,43386.6,247.207
45305.8,43367.8,250.634
45300.6,43441.2,253.126
45270.2,43399.8,255.601
45267.7,43430.5,256.296
45295,43446.6,255.551
45459.6,43369.5,250.197
44915.9,43478,247.849
44943.7,43505.9,249.152
44938.9,43523.6,256.046
44905.9,43544.5,257.377
45030.1,43480.4,246.642
45030.5,43486.8,250.463
44963.8,43534,250.955
45112.6,43515.2,246.303
45056.9,43557.5,247.77
45116.8,43516.1,249.967
45109.5,43519.9,250.108
45107,43524.3,250.505
45089.4,43533.5,249.901
45114.6,43520.1,252.972
45096.5,43533.5,253.993
45085.2,43522.8,257.364
45230.2,43507.2,247.925
45233.6,43485.1,250.78
45225.6,43484.2,253.86
45219.8,43485.5,253.225
45216.3,43496.5,253.438
45231.1,43504,253.364
45173,43540.6,253.801
45219.9,43505.3,256.6
45242.1,43493.8,250.357
45330.8,43527.1,253.468
45239.2,43483.4,255.843
45356.4,43502.2,247.183
45390.6,43509,247.011
45334.2,43522.1,248.233
45339.2,43528.6,247.609
45337.1,43528,250.03
45381.2,43503.6,257.665
44667.8,43570.7,247.938
44655.1,43627.1,248.197
44677.6,43630.4,247.735
44661.6,43574,251.185
44686.2,43632.1,250.803
44696.8,43634.6,249.605
44712.1,43634.6,250.722
44715.1,43634.6,250.831
44655.1,43576.8,253.971
44789.6,43624.5,247.256
44790.8,43627.9,254.026
44785.1,43628.3,252.744
45008.5,43623.5,253.628
45109.9,43634.6,250.717
45113.7,43634.6,250.649
45057.9,43571,253.918
45107.4,43634.6,253.265
45308.2,43594.4,250.183
45242.5,43590.8,256.141
45339.5,43565.6,247.705
45426.9,43619.8,247.097
45397.7,43625.3,246.859
45343.3,43562.7,251.378
45391.6,43583.7,250.33
45424.2,43612.3,251.122
45401.8,43562.7,252.418
45366.2,43571.7,253.589
45351.9,43634.6,253.553
45388.6,43634.6,253.649
45345.6,43561.7,256.714
45364.3,43570.7,256.286
45399,43628.8,257.278
45458.9,43561.6,253.843
44656.6,42953.7,267.992
45071.7,42915.3,261.991
45210.6,42972.5,263.133
45206.3,42950.9,265.48
45206.4,42941.8,268.147
45255.3,42909.3,258.905
45306.7,42914.7,259.665
45259.4,42923.2,259.404
45267.4,42917,262.524
45296.5,42940.9,261.749
45257.4,42915.9,264.929
45262,42922.7,264.96
45332.3,42924.4,265.14
45323.9,42936,265.551
45258.8,42915,268.539
45262.7,42921.5,268.027
45040.5,42997.7,262.577
45039.1,42994.3,265.569
45205.8,42986.1,259.7
45201.7,43020.2,258.689
45232.3,43024.1,258.922
45201.3,43025.3,259.256
45200.9,43037.5,259.04
45199.7,43045.8,258.535
45198.8,43053.2,258.452
45233,43072.8,259.371
45206.6,42980.1,262.975
45233.7,43031,261.868
45231.2,43070.9,262.1
45228,43067.5,264.873
45235.9,43031.6,267.722
45227.1,43063.1,268.651
45317.5,42993.1,259.033
45280.3,43028,258.782
45280.5,43031.8,262.914
45316.7,42996.5,264.962
45278.6,43037.4,266.058
45277.5,43041.2,266.324
45276.5,43047,269.733
45399.2,43028.8,263.369
45351.7,43068.6,261.955
45401.7,43029.9,268.801
44727.1,43103.8,259.662
44732.7,43121.7,268.836
45049.7,43090.7,263.088
45048.3,43096.5,268.105
45226.8,43079.2,260.099
45201.4,43083.9,258.512
45199.3,43093.2,260.101
45201.6,43099.4,260.158
45196.1,43110.2,261.84
45194.5,43117,262.929
45224.8,43081.4,265.145
45199.9,43098,265.078
45201.9,43104.4,265.366
45196.3,43123.9,265.482
45217,43076.9,269.387
45217.1,43080.2,269.115
45223,43080.8,267.766
45201.3,43092.8,267.901
45195,43118.5,268.092
45190.3,43130.7,267.65
45226.7,43147.5,269.077
45228.1,43157.7,268.551
45230.4,43164.9,268.316
45275.7,43127.6,259.477
45258.4,43129.1,258.75
45258,43136.7,259.329
45279.5,43115.8,262.411
45258.6,43145.2,261.905
45278.6,43117.1,264.997
45258.8,43148.8,265.103
45277.5,43117.2,268.463
45279.2,43126.8,268.133
45279.3,43131.5,268.894
45278.2,43134.1,268.201
45259.2,43152.7,268.608
45349.3,43077,260.222
45398.5,43084.7,260.326
45403.2,43099.4,259.984
45420,43117.7,259.318
45405.2,43098.7,262.332
45390.2,43078,268.13
45401.4,43087.6,268.175
45407.2,43097.6,268.157
44994.2,43246,262.491
44989.8,43250.8,263.069
44986.9,43253.6,263.2
44979.7,43259.5,267.486
45235.8,43209.2,259.127
45164.9,43210.6,259.664
45161.9,43212.3,259.564
45155.9,43216.7,259.439
45218.5,43268.8,263.01
45219.1,43265.3,264.697
45234.7,43174.6,269.085
45218.9,43256,268.547
45216.6,43261.5,268.939
45249.4,43183.9,260.084
45247.9,43188.1,259.054
45244.5,43190.8,259.895
45242.6,43196.6,259.534
45238.2,43228.5,259.936
